city,date,percentage
Berlin,2020-12-19,22
Berlin,2020-12-20,21
Berlin,2020-12-21,22
Berlin,2020-12-22,22
Berlin,2020-12-23,21
Berlin,2020-12-24,17
Berlin,2020-12-25,13
Berlin,2020-12-26,12
Berlin,2020-12-27,14
Berlin,2020-12-28,20
Berlin,2020-12-29,20
Berlin,2020-12-30,24
Berlin,2020-12-31,19
Berlin,2021-01-01,13
Berlin,2021-01-02,16
Berlin,2021-01-03,21
Berlin,2021-01-04,24
Berlin,2021-01-05,23
Berlin,2021-01-06,22
Berlin,2021-01-07,21
Berlin,2021-01-08,20
Berlin,2021-01-09,19
Berlin,2021-01-10,22
Berlin,2021-01-11,24
Berlin,2021-01-12,24
Berlin,2021-01-13,24
Birmingham,2020-03-02,100
Birmingham,2020-03-03,105
Birmingham,2020-03-04,99
Birmingham,2020-03-05,104
Birmingham,2020-03-06,108
Birmingham,2020-03-07,111
Birmingham,2020-03-08,100
Birmingham,2020-03-09,100
Birmingham,2020-03-10,98
Birmingham,2020-03-11,91
Birmingham,2020-03-12,95
Birmingham,2020-03-13,89
Birmingham,2020-03-14,84
Birmingham,2020-03-15,72
Birmingham,2020-03-16,65
Birmingham,2020-03-17,55
Birmingham,2020-03-18,45
Birmingham,2020-03-19,42
Birmingham,2020-03-20,38
Birmingham,2020-03-21,31
Birmingham,2020-03-22,25
Birmingham,2020-03-23,31
Birmingham,2020-03-24,21
Birmingham,2020-03-25,18
Birmingham,2020-03-26,16
Birmingham,2020-03-27,14
Birmingham,2020-03-28,14
Birmingham,2020-03-29,14
Birmingham,2020-03-30,16
Birmingham,2020-03-31,13
Birmingham,2020-04-01,12
Birmingham,2020-04-02,13
Birmingham,2020-04-03,13
Birmingham,2020-04-04,13
Birmingham,2020-04-05,12
Birmingham,2020-04-06,13
Birmingham,2020-04-07,10
Birmingham,2020-04-08,11
Birmingham,2020-04-09,13
Birmingham,2020-04-10,10
Birmingham,2020-04-11,12
Birmingham,2020-04-12,10
Birmingham,2020-04-13,10
Birmingham,2020-04-14,13
Birmingham,2020-04-15,12
Birmingham,2020-04-16,13
Birmingham,2020-04-17,11
Birmingham,2020-04-18,11
Birmingham,2020-04-19,12
Birmingham,2020-04-20,13
Birmingham,2020-04-21,11
Birmingham,2020-04-22,10
Birmingham,2020-04-23,12
Birmingham,2020-04-24,12
Birmingham,2020-04-25,13
Birmingham,2020-04-26,13
Birmingham,2020-04-27,13
Birmingham,2020-04-28,12
Birmingham,2020-04-29,11
Birmingham,2020-04-30,13
Birmingham,2020-05-01,13
Birmingham,2020-05-02,14
Birmingham,2020-05-03,15
Birmingham,2020-05-04,13
Birmingham,2020-05-05,13
Birmingham,2020-05-06,13
Birmingham,2020-05-07,13
Birmingham,2020-05-08,13
Birmingham,2020-05-09,15
Birmingham,2020-05-10,13
Birmingham,2020-05-11,16
Birmingham,2020-05-12,13
Birmingham,2020-05-13,13
Birmingham,2020-05-14,14
Birmingham,2020-05-15,15
Birmingham,2020-05-16,15
Birmingham,2020-05-17,15
Birmingham,2020-05-18,18
Birmingham,2020-05-19,15
Birmingham,2020-05-20,16
Birmingham,2020-05-21,16
Birmingham,2020-05-22,15
Birmingham,2020-05-23,16
Birmingham,2020-05-24,18
Birmingham,2020-05-25,17
Birmingham,2020-05-26,19
Birmingham,2020-05-27,18
Birmingham,2020-05-28,17
Birmingham,2020-05-29,17
Birmingham,2020-05-30,20
Birmingham,2020-05-31,26
Birmingham,2020-06-01,19
Birmingham,2020-06-02,19
Birmingham,2020-06-03,15
Birmingham,2020-06-04,19
Birmingham,2020-06-05,16
Birmingham,2020-06-06,17
Birmingham,2020-06-07,18
Birmingham,2020-06-08,19
Birmingham,2020-06-09,18
Birmingham,2020-06-10,16
Birmingham,2020-06-11,16
Birmingham,2020-06-12,20
Birmingham,2020-06-13,22
Birmingham,2020-06-14,22
Birmingham,2020-06-15,24
Birmingham,2020-06-16,22
Birmingham,2020-06-17,20
Birmingham,2020-06-18,22
Birmingham,2020-06-19,22
Birmingham,2020-06-20,25
Birmingham,2020-06-21,23
Birmingham,2020-06-22,26
Birmingham,2020-06-23,25
Birmingham,2020-06-24,22
Birmingham,2020-06-25,25
Birmingham,2020-06-26,26
Birmingham,2020-06-27,23
Birmingham,2020-06-28,26
Birmingham,2020-06-29,27
Birmingham,2020-06-30,26
Birmingham,2020-07-01,26
Birmingham,2020-07-02,26
Birmingham,2020-07-03,25
Birmingham,2020-07-04,28
Birmingham,2020-07-05,32
Birmingham,2020-07-06,28
Birmingham,2020-07-07,27
Birmingham,2020-07-08,25
Birmingham,2020-07-09,28
Birmingham,2020-07-10,27
Birmingham,2020-07-11,34
Birmingham,2020-07-12,31
Birmingham,2020-07-13,31
Birmingham,2020-07-14,30
Birmingham,2020-07-15,25
Birmingham,2020-07-16,30
Birmingham,2020-07-17,35
Birmingham,2020-07-18,36
Birmingham,2020-07-19,35
Birmingham,2020-07-20,34
Birmingham,2020-07-21,33
Birmingham,2020-07-22,31
Birmingham,2020-07-23,32
Birmingham,2020-07-24,34
Birmingham,2020-07-25,36
Birmingham,2020-07-26,34
Birmingham,2020-07-27,33
Birmingham,2020-07-28,35
Birmingham,2020-07-29,33
Birmingham,2020-07-30,36
Birmingham,2020-07-31,37
Birmingham,2020-08-01,39
Birmingham,2020-08-02,41
Birmingham,2020-08-03,35
Birmingham,2020-08-04,35
Birmingham,2020-08-05,34
Birmingham,2020-08-06,38
Birmingham,2020-08-07,38
Birmingham,2020-08-08,40
Birmingham,2020-08-09,39
Birmingham,2020-08-10,39
Birmingham,2020-08-11,37
Birmingham,2020-08-12,35
Birmingham,2020-08-13,37
Birmingham,2020-08-14,41
Birmingham,2020-08-15,45
Birmingham,2020-08-16,39
Birmingham,2020-08-17,39
Birmingham,2020-08-18,39
Birmingham,2020-08-19,37
Birmingham,2020-08-20,41
Birmingham,2020-08-21,39
Birmingham,2020-08-22,43
Birmingham,2020-08-23,43
Birmingham,2020-08-24,46
Birmingham,2020-08-25,43
Birmingham,2020-08-26,42
Birmingham,2020-08-27,41
Birmingham,2020-08-28,45
Birmingham,2020-08-29,50
Birmingham,2020-08-30,51
Birmingham,2020-08-31,48
Birmingham,2020-09-01,53
Birmingham,2020-09-02,51
Birmingham,2020-09-03,54
Birmingham,2020-09-04,54
Birmingham,2020-09-05,53
Birmingham,2020-09-06,49
Birmingham,2020-09-07,55
Birmingham,2020-09-08,55
Birmingham,2020-09-09,53
Birmingham,2020-09-10,53
Birmingham,2020-09-11,56
Birmingham,2020-09-12,54
Birmingham,2020-09-13,56
Birmingham,2020-09-14,60
Birmingham,2020-09-15,55
Birmingham,2020-09-16,55
Birmingham,2020-09-17,57
Birmingham,2020-09-18,56
Birmingham,2020-09-19,56
Birmingham,2020-09-20,63
Birmingham,2020-09-21,64
Birmingham,2020-09-22,60
Birmingham,2020-09-23,54
Birmingham,2020-09-24,56
Birmingham,2020-09-25,56
Birmingham,2020-09-26,56
Birmingham,2020-09-27,60
Birmingham,2020-09-28,60
Birmingham,2020-09-29,55
Birmingham,2020-09-30,54
Birmingham,2020-10-01,60
Birmingham,2020-10-02,56
Birmingham,2020-10-03,53
Birmingham,2020-10-04,57
Birmingham,2020-10-05,61
Birmingham,2020-10-06,59
Birmingham,2020-10-07,56
Birmingham,2020-10-08,59
Birmingham,2020-10-09,66
Birmingham,2020-10-10,61
Birmingham,2020-10-11,63
Birmingham,2020-10-12,60
Birmingham,2020-10-13,56
Birmingham,2020-10-14,53
Birmingham,2020-10-15,60
Birmingham,2020-10-16,56
Birmingham,2020-10-17,60
Birmingham,2020-10-18,59
Birmingham,2020-10-19,61
Birmingham,2020-10-20,56
Birmingham,2020-10-21,53
Birmingham,2020-10-22,56
Birmingham,2020-10-23,56
Birmingham,2020-10-24,55
Birmingham,2020-10-25,60
Birmingham,2020-10-26,52
Birmingham,2020-10-27,49
Birmingham,2020-10-28,51
Birmingham,2020-10-29,50
Birmingham,2020-10-30,55
Birmingham,2020-10-31,52
Birmingham,2020-11-01,60
Birmingham,2020-11-02,61
Birmingham,2020-11-03,66
Birmingham,2020-11-04,61
Birmingham,2020-11-05,42
Birmingham,2020-11-06,38
Birmingham,2020-11-07,35
Birmingham,2020-11-08,33
Birmingham,2020-11-09,49
Birmingham,2020-11-10,43
Birmingham,2020-11-11,40
Birmingham,2020-11-12,42
Birmingham,2020-11-13,40
Birmingham,2020-11-14,30
Birmingham,2020-11-15,39
Birmingham,2020-11-16,44
Birmingham,2020-11-17,42
Birmingham,2020-11-18,43
Birmingham,2020-11-19,45
Birmingham,2020-11-20,39
Birmingham,2020-11-21,35
Birmingham,2020-11-22,38
Birmingham,2020-11-23,43
Birmingham,2020-11-24,41
Birmingham,2020-11-25,39
Birmingham,2020-11-26,42
Birmingham,2020-11-27,41
Birmingham,2020-11-28,34
Birmingham,2020-11-29,37
Birmingham,2020-11-30,42
Birmingham,2020-12-01,42
Birmingham,2020-12-02,43
Birmingham,2020-12-03,47
Birmingham,2020-12-04,45
Birmingham,2020-12-05,48
Birmingham,2020-12-06,46
Birmingham,2020-12-07,45
Birmingham,2020-12-08,45
Birmingham,2020-12-09,47
Birmingham,2020-12-10,52
Birmingham,2020-12-11,48
Birmingham,2020-12-12,51
Birmingham,2020-12-13,48
Birmingham,2020-12-14,52
Birmingham,2020-12-15,50
Birmingham,2020-12-16,46
Birmingham,2020-12-17,47
Birmingham,2020-12-18,45
Birmingham,2020-12-19,52
Birmingham,2020-12-20,48
Birmingham,2020-12-21,45
Birmingham,2020-12-22,44
Birmingham,2020-12-23,40
Birmingham,2020-12-24,38
Birmingham,2020-12-25,11
Birmingham,2020-12-26,32
Birmingham,2020-12-27,45
Birmingham,2020-12-28,39
Birmingham,2020-12-29,38
Birmingham,2020-12-30,40
Birmingham,2020-12-31,31
Birmingham,2021-01-01,19
Birmingham,2021-01-02,30
Birmingham,2021-01-03,35
Birmingham,2021-01-04,36
Birmingham,2021-01-05,31
Birmingham,2021-01-06,27
Birmingham,2021-01-07,31
Birmingham,2021-01-08,30
Birmingham,2021-01-09,27
Birmingham,2021-01-10,31
Birmingham,2021-01-11,32
Birmingham,2021-01-12,28
Birmingham,2021-01-13,28
Boston,2020-03-02,97
Boston,2020-03-03,99
Boston,2020-03-04,97
Boston,2020-03-05,97
Boston,2020-03-06,102
Boston,2020-03-07,93
Boston,2020-03-08,89
Boston,2020-03-09,92
Boston,2020-03-10,81
Boston,2020-03-11,77
Boston,2020-03-12,62
Boston,2020-03-13,49
Boston,2020-03-14,42
Boston,2020-03-15,35
Boston,2020-03-16,28
Boston,2020-03-17,19
Boston,2020-03-18,16
Boston,2020-03-19,12
Boston,2020-03-20,12
Boston,2020-03-21,11
Boston,2020-03-22,10
Boston,2020-03-23,10
Boston,2020-03-24,8
Boston,2020-03-25,7
Boston,2020-03-26,7
Boston,2020-03-27,7
Boston,2020-03-28,6
Boston,2020-03-29,6
Boston,2020-03-30,6
Boston,2020-03-31,6
Boston,2020-04-01,6
Boston,2020-04-02,5
Boston,2020-04-03,5
Boston,2020-04-04,6
Boston,2020-04-05,7
Boston,2020-04-06,6
Boston,2020-04-07,6
Boston,2020-04-08,6
Boston,2020-04-09,4
Boston,2020-04-10,5
Boston,2020-04-11,6
Boston,2020-04-12,6
Boston,2020-04-13,5
Boston,2020-04-14,5
Boston,2020-04-15,5
Boston,2020-04-16,4
Boston,2020-04-17,5
Boston,2020-04-18,4
Boston,2020-04-19,8
Boston,2020-04-20,6
Boston,2020-04-21,4
Boston,2020-04-22,5
Boston,2020-04-23,5
Boston,2020-04-24,4
Boston,2020-04-25,7
Boston,2020-04-26,5
Boston,2020-04-27,4
Boston,2020-04-28,5
Boston,2020-04-29,5
Boston,2020-04-30,5
Boston,2020-05-01,5
Boston,2020-05-02,7
Boston,2020-05-03,9
Boston,2020-05-04,6
Boston,2020-05-05,5
Boston,2020-05-06,5
Boston,2020-05-07,6
Boston,2020-05-08,5
Boston,2020-05-09,7
Boston,2020-05-10,8
Boston,2020-05-11,6
Boston,2020-05-12,6
Boston,2020-05-13,6
Boston,2020-05-14,6
Boston,2020-05-15,7
Boston,2020-05-16,9
Boston,2020-05-17,9
Boston,2020-05-18,7
Boston,2020-05-19,8
Boston,2020-05-20,7
Boston,2020-05-21,6
Boston,2020-05-22,7
Boston,2020-05-23,8
Boston,2020-05-24,10
Boston,2020-05-25,8
Boston,2020-05-26,9
Boston,2020-05-27,9
Boston,2020-05-28,8
Boston,2020-05-29,8
Boston,2020-05-30,11
Boston,2020-05-31,15
Boston,2020-06-01,11
Boston,2020-06-02,11
Boston,2020-06-03,9
Boston,2020-06-04,9
Boston,2020-06-05,11
Boston,2020-06-06,11
Boston,2020-06-07,12
Boston,2020-06-08,11
Boston,2020-06-09,10
Boston,2020-06-10,11
Boston,2020-06-11,10
Boston,2020-06-12,12
Boston,2020-06-13,15
Boston,2020-06-14,17
Boston,2020-06-15,15
Boston,2020-06-16,13
Boston,2020-06-17,13
Boston,2020-06-18,12
Boston,2020-06-19,15
Boston,2020-06-20,16
Boston,2020-06-21,16
Boston,2020-06-22,16
Boston,2020-06-23,14
Boston,2020-06-24,14
Boston,2020-06-25,14
Boston,2020-06-26,15
Boston,2020-06-27,17
Boston,2020-06-28,17
Boston,2020-06-29,14
Boston,2020-06-30,15
Boston,2020-07-01,15
Boston,2020-07-02,15
Boston,2020-07-03,14
Boston,2020-07-04,15
Boston,2020-07-05,16
Boston,2020-07-06,17
Boston,2020-07-07,16
Boston,2020-07-08,16
Boston,2020-07-09,16
Boston,2020-07-10,15
Boston,2020-07-11,17
Boston,2020-07-12,19
Boston,2020-07-13,16
Boston,2020-07-14,16
Boston,2020-07-15,16
Boston,2020-07-16,16
Boston,2020-07-17,17
Boston,2020-07-18,20
Boston,2020-07-19,19
Boston,2020-07-20,18
Boston,2020-07-21,17
Boston,2020-07-22,18
Boston,2020-07-23,16
Boston,2020-07-24,16
Boston,2020-07-25,21
Boston,2020-07-26,18
Boston,2020-07-27,17
Boston,2020-07-28,16
Boston,2020-07-29,17
Boston,2020-07-30,17
Boston,2020-07-31,16
Boston,2020-08-01,20
Boston,2020-08-02,20
Boston,2020-08-03,18
Boston,2020-08-04,16
Boston,2020-08-05,18
Boston,2020-08-06,17
Boston,2020-08-07,18
Boston,2020-08-08,22
Boston,2020-08-09,23
Boston,2020-08-10,17
Boston,2020-08-11,17
Boston,2020-08-12,17
Boston,2020-08-13,17
Boston,2020-08-14,19
Boston,2020-08-15,20
Boston,2020-08-16,18
Boston,2020-08-17,20
Boston,2020-08-18,18
Boston,2020-08-19,19
Boston,2020-08-20,18
Boston,2020-08-21,21
Boston,2020-08-22,22
Boston,2020-08-23,27
Boston,2020-08-24,22
Boston,2020-08-25,19
Boston,2020-08-26,21
Boston,2020-08-27,19
Boston,2020-08-28,22
Boston,2020-08-29,21
Boston,2020-08-30,30
Boston,2020-08-31,26
Boston,2020-09-01,26
Boston,2020-09-02,25
Boston,2020-09-03,25
Boston,2020-09-04,28
Boston,2020-09-05,35
Boston,2020-09-06,35
Boston,2020-09-07,28
Boston,2020-09-08,25
Boston,2020-09-09,26
Boston,2020-09-10,23
Boston,2020-09-11,28
Boston,2020-09-12,35
Boston,2020-09-13,33
Boston,2020-09-14,27
Boston,2020-09-15,24
Boston,2020-09-16,25
Boston,2020-09-17,23
Boston,2020-09-18,25
Boston,2020-09-19,37
Boston,2020-09-20,31
Boston,2020-09-21,26
Boston,2020-09-22,23
Boston,2020-09-23,26
Boston,2020-09-24,24
Boston,2020-09-25,28
Boston,2020-09-26,37
Boston,2020-09-27,31
Boston,2020-09-28,27
Boston,2020-09-29,23
Boston,2020-09-30,22
Boston,2020-10-01,24
Boston,2020-10-02,26
Boston,2020-10-03,35
Boston,2020-10-04,31
Boston,2020-10-05,25
Boston,2020-10-06,23
Boston,2020-10-07,23
Boston,2020-10-08,22
Boston,2020-10-09,27
Boston,2020-10-10,38
Boston,2020-10-11,33
Boston,2020-10-12,23
Boston,2020-10-13,21
Boston,2020-10-14,24
Boston,2020-10-15,24
Boston,2020-10-16,26
Boston,2020-10-17,34
Boston,2020-10-18,33
Boston,2020-10-19,24
Boston,2020-10-20,22
Boston,2020-10-21,22
Boston,2020-10-22,24
Boston,2020-10-23,26
Boston,2020-10-24,39
Boston,2020-10-25,31
Boston,2020-10-26,22
Boston,2020-10-27,23
Boston,2020-10-28,22
Boston,2020-10-29,21
Boston,2020-10-30,23
Boston,2020-10-31,28
Boston,2020-11-01,24
Boston,2020-11-02,22
Boston,2020-11-03,20
Boston,2020-11-04,17
Boston,2020-11-05,19
Boston,2020-11-06,23
Boston,2020-11-07,31
Boston,2020-11-08,27
Boston,2020-11-09,22
Boston,2020-11-10,21
Boston,2020-11-11,22
Boston,2020-11-12,19
Boston,2020-11-13,20
Boston,2020-11-14,28
Boston,2020-11-15,22
Boston,2020-11-16,20
Boston,2020-11-17,18
Boston,2020-11-18,18
Boston,2020-11-19,18
Boston,2020-11-20,22
Boston,2020-11-21,26
Boston,2020-11-22,19
Boston,2020-11-23,18
Boston,2020-11-24,17
Boston,2020-11-25,17
Boston,2020-11-26,8
Boston,2020-11-27,12
Boston,2020-11-28,17
Boston,2020-11-29,18
Boston,2020-11-30,17
Boston,2020-12-01,15
Boston,2020-12-02,17
Boston,2020-12-03,16
Boston,2020-12-04,18
Boston,2020-12-05,17
Boston,2020-12-06,17
Boston,2020-12-07,17
Boston,2020-12-08,17
Boston,2020-12-09,16
Boston,2020-12-10,17
Boston,2020-12-11,18
Boston,2020-12-12,19
Boston,2020-12-13,21
Boston,2020-12-14,17
Boston,2020-12-15,19
Boston,2020-12-16,16
Boston,2020-12-17,14
Boston,2020-12-18,18
Boston,2020-12-19,20
Boston,2020-12-20,15
Boston,2020-12-21,18
Boston,2020-12-22,14
Boston,2020-12-23,14
Boston,2020-12-24,10
Boston,2020-12-25,3
Boston,2020-12-26,9
Boston,2020-12-27,12
Boston,2020-12-28,16
Boston,2020-12-29,14
Boston,2020-12-30,12
Boston,2020-12-31,12
Boston,2021-01-01,9
Boston,2021-01-02,13
Boston,2021-01-03,12
Boston,2021-01-04,14
Boston,2021-01-05,15
Boston,2021-01-06,15
Boston,2021-01-07,13
Boston,2021-01-08,14
Boston,2021-01-09,16
Boston,2021-01-10,16
Boston,2021-01-11,15
Boston,2021-01-12,14
Boston,2021-01-13,17
Brussels,2020-03-02,106
Brussels,2020-03-03,102
Brussels,2020-03-04,107
Brussels,2020-03-05,109
Brussels,2020-03-06,112
Brussels,2020-03-07,112
Brussels,2020-03-08,107
Brussels,2020-03-09,103
Brussels,2020-03-10,87
Brussels,2020-03-11,96
Brussels,2020-03-12,82
Brussels,2020-03-13,68
Brussels,2020-03-14,38
Brussels,2020-03-15,33
Brussels,2020-03-16,33
Brussels,2020-03-17,23
Brussels,2020-03-18,15
Brussels,2020-03-19,9
Brussels,2020-03-20,7
Brussels,2020-03-21,7
Brussels,2020-03-22,8
Brussels,2020-03-23,8
Brussels,2020-03-24,7
Brussels,2020-03-25,7
Brussels,2020-03-26,8
Brussels,2020-03-27,7
Brussels,2020-03-28,6
Brussels,2020-03-29,6
Brussels,2020-03-30,7
Brussels,2020-03-31,7
Brussels,2020-04-01,7
Brussels,2020-04-02,6
Brussels,2020-04-03,5
Brussels,2020-04-04,6
Brussels,2020-04-05,8
Brussels,2020-04-06,8
Brussels,2020-04-07,7
Brussels,2020-04-08,7
Brussels,2020-04-09,8
Brussels,2020-04-10,6
Brussels,2020-04-11,7
Brussels,2020-04-12,7
Brussels,2020-04-13,6
Brussels,2020-04-14,6
Brussels,2020-04-15,7
Brussels,2020-04-16,7
Brussels,2020-04-17,7
Brussels,2020-04-18,6
Brussels,2020-04-19,7
Brussels,2020-04-20,8
Brussels,2020-04-21,8
Brussels,2020-04-22,8
Brussels,2020-04-23,8
Brussels,2020-04-24,7
Brussels,2020-04-25,7
Brussels,2020-04-26,8
Brussels,2020-04-27,8
Brussels,2020-04-28,6
Brussels,2020-04-29,7
Brussels,2020-04-30,8
Brussels,2020-05-01,7
Brussels,2020-05-02,7
Brussels,2020-05-03,10
Brussels,2020-05-04,11
Brussels,2020-05-05,11
Brussels,2020-05-06,12
Brussels,2020-05-07,12
Brussels,2020-05-08,10
Brussels,2020-05-09,11
Brussels,2020-05-10,10
Brussels,2020-05-11,16
Brussels,2020-05-12,16
Brussels,2020-05-13,17
Brussels,2020-05-14,16
Brussels,2020-05-15,15
Brussels,2020-05-16,16
Brussels,2020-05-17,15
Brussels,2020-05-18,21
Brussels,2020-05-19,21
Brussels,2020-05-20,23
Brussels,2020-05-21,21
Brussels,2020-05-22,17
Brussels,2020-05-23,18
Brussels,2020-05-24,17
Brussels,2020-05-25,24
Brussels,2020-05-26,21
Brussels,2020-05-27,23
Brussels,2020-05-28,22
Brussels,2020-05-29,21
Brussels,2020-05-30,23
Brussels,2020-05-31,22
Brussels,2020-06-01,24
Brussels,2020-06-02,26
Brussels,2020-06-03,27
Brussels,2020-06-04,25
Brussels,2020-06-05,22
Brussels,2020-06-06,23
Brussels,2020-06-07,26
Brussels,2020-06-08,31
Brussels,2020-06-09,28
Brussels,2020-06-10,33
Brussels,2020-06-11,33
Brussels,2020-06-12,32
Brussels,2020-06-13,33
Brussels,2020-06-14,28
Brussels,2020-06-15,37
Brussels,2020-06-16,35
Brussels,2020-06-17,40
Brussels,2020-06-18,41
Brussels,2020-06-19,39
Brussels,2020-06-20,38
Brussels,2020-06-21,35
Brussels,2020-06-22,45
Brussels,2020-06-23,43
Brussels,2020-06-24,48
Brussels,2020-06-25,52
Brussels,2020-06-26,43
Brussels,2020-06-27,42
Brussels,2020-06-28,41
Brussels,2020-06-29,50
Brussels,2020-06-30,48
Brussels,2020-07-01,53
Brussels,2020-07-02,52
Brussels,2020-07-03,48
Brussels,2020-07-04,45
Brussels,2020-07-05,43
Brussels,2020-07-06,53
Brussels,2020-07-07,46
Brussels,2020-07-08,54
Brussels,2020-07-09,53
Brussels,2020-07-10,47
Brussels,2020-07-11,49
Brussels,2020-07-12,52
Brussels,2020-07-13,60
Brussels,2020-07-14,53
Brussels,2020-07-15,55
Brussels,2020-07-16,52
Brussels,2020-07-17,48
Brussels,2020-07-18,44
Brussels,2020-07-19,44
Brussels,2020-07-20,50
Brussels,2020-07-21,42
Brussels,2020-07-22,50
Brussels,2020-07-23,49
Brussels,2020-07-24,43
Brussels,2020-07-25,40
Brussels,2020-07-26,43
Brussels,2020-07-27,45
Brussels,2020-07-28,41
Brussels,2020-07-29,45
Brussels,2020-07-30,42
Brussels,2020-07-31,38
Brussels,2020-08-01,37
Brussels,2020-08-02,38
Brussels,2020-08-03,44
Brussels,2020-08-04,42
Brussels,2020-08-05,43
Brussels,2020-08-06,43
Brussels,2020-08-07,39
Brussels,2020-08-08,35
Brussels,2020-08-09,35
Brussels,2020-08-10,42
Brussels,2020-08-11,40
Brussels,2020-08-12,42
Brussels,2020-08-13,40
Brussels,2020-08-14,38
Brussels,2020-08-15,32
Brussels,2020-08-16,38
Brussels,2020-08-17,46
Brussels,2020-08-18,44
Brussels,2020-08-19,50
Brussels,2020-08-20,47
Brussels,2020-08-21,44
Brussels,2020-08-22,38
Brussels,2020-08-23,40
Brussels,2020-08-24,51
Brussels,2020-08-25,51
Brussels,2020-08-26,53
Brussels,2020-08-27,54
Brussels,2020-08-28,49
Brussels,2020-08-29,47
Brussels,2020-08-30,45
Brussels,2020-08-31,64
Brussels,2020-09-01,60
Brussels,2020-09-02,67
Brussels,2020-09-03,65
Brussels,2020-09-04,59
Brussels,2020-09-05,49
Brussels,2020-09-06,48
Brussels,2020-09-07,65
Brussels,2020-09-08,60
Brussels,2020-09-09,65
Brussels,2020-09-10,65
Brussels,2020-09-11,62
Brussels,2020-09-12,56
Brussels,2020-09-13,62
Brussels,2020-09-14,83
Brussels,2020-09-15,75
Brussels,2020-09-16,78
Brussels,2020-09-17,76
Brussels,2020-09-18,70
Brussels,2020-09-19,64
Brussels,2020-09-20,79
Brussels,2020-09-21,79
Brussels,2020-09-22,74
Brussels,2020-09-23,76
Brussels,2020-09-24,79
Brussels,2020-09-25,68
Brussels,2020-09-26,61
Brussels,2020-09-27,55
Brussels,2020-09-28,91
Brussels,2020-09-29,72
Brussels,2020-09-30,77
Brussels,2020-10-01,80
Brussels,2020-10-02,71
Brussels,2020-10-03,64
Brussels,2020-10-04,62
Brussels,2020-10-05,81
Brussels,2020-10-06,74
Brussels,2020-10-07,79
Brussels,2020-10-08,70
Brussels,2020-10-09,63
Brussels,2020-10-10,62
Brussels,2020-10-11,55
Brussels,2020-10-12,69
Brussels,2020-10-13,63
Brussels,2020-10-14,66
Brussels,2020-10-15,67
Brussels,2020-10-16,62
Brussels,2020-10-17,56
Brussels,2020-10-18,51
Brussels,2020-10-19,53
Brussels,2020-10-20,50
Brussels,2020-10-21,56
Brussels,2020-10-22,54
Brussels,2020-10-23,48
Brussels,2020-10-24,44
Brussels,2020-10-25,44
Brussels,2020-10-26,46
Brussels,2020-10-27,43
Brussels,2020-10-28,44
Brussels,2020-10-29,42
Brussels,2020-10-30,38
Brussels,2020-10-31,40
Brussels,2020-11-01,28
Brussels,2020-11-02,30
Brussels,2020-11-03,27
Brussels,2020-11-04,30
Brussels,2020-11-05,27
Brussels,2020-11-06,27
Brussels,2020-11-07,28
Brussels,2020-11-08,27
Brussels,2020-11-09,30
Brussels,2020-11-10,28
Brussels,2020-11-11,31
Brussels,2020-11-12,30
Brussels,2020-11-13,28
Brussels,2020-11-14,30
Brussels,2020-11-15,25
Brussels,2020-11-16,32
Brussels,2020-11-17,31
Brussels,2020-11-18,36
Brussels,2020-11-19,32
Brussels,2020-11-20,31
Brussels,2020-11-21,28
Brussels,2020-11-22,28
Brussels,2020-11-23,33
Brussels,2020-11-24,31
Brussels,2020-11-25,34
Brussels,2020-11-26,34
Brussels,2020-11-27,31
Brussels,2020-11-28,31
Brussels,2020-11-29,28
Brussels,2020-11-30,36
Brussels,2020-12-01,36
Brussels,2020-12-02,39
Brussels,2020-12-03,37
Brussels,2020-12-04,33
Brussels,2020-12-05,34
Brussels,2020-12-06,30
Brussels,2020-12-07,41
Brussels,2020-12-08,38
Brussels,2020-12-09,38
Brussels,2020-12-10,38
Brussels,2020-12-11,35
Brussels,2020-12-12,36
Brussels,2020-12-13,32
Brussels,2020-12-14,42
Brussels,2020-12-15,38
Brussels,2020-12-16,41
Brussels,2020-12-17,41
Brussels,2020-12-18,35
Brussels,2020-12-19,27
